title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Gudia,,,1997.0,,,[],Counter(),0.0
Aces Go Places 5: The Terracotta Hit,,,1989.0,,,"['Thailand', 'Hong Kong', 'Canada', 'Sai Kung', 'Beijing', 'Hong Kong', 'China']",Counter(),0.0
The Vertical Ray of the Sun,,,2000.0,,,['Hanoi'],Counter(),0.0
My Heart Is Yours,,,2002.0,,,[],Counter(),0.0
The Dead Are Alive,,,1972.0,,,[],Counter(),0.0
Slipstream,,"Adventure,Sci-Fi",1989.0,4.7,3181.0,['Savannah'],Counter({'Savannah': 1}),1.0
The Trojan Horse,,,2008.0,,,"['Canada', 'the United States', 'Canada', 'U.S.', 'Canada', 'U.S.', 'Saudi Arabia', 'China']",Counter({'the United States': 1}),0.125
Who is Thanassis,,,1969.0,,,[],Counter(),0.0
Am Ende der Distanz,,,2005.0,,,[],Counter(),0.0
Kung Fu Hustle,100914445.0,,2004.0,,,['Shanghai'],Counter(),0.0
Battle in Outer Space,,,1959.0,,,"['Japan', 'Venice', 'Italy', 'Japan', 'Natal', 'New York', 'San Francisco', 'Tokyo']","Counter({'New York': 1, 'San Francisco': 1})",0.25
Cracks,,"Drama,Mystery,Thriller",2009.0,6.6,21341.0,['Spain'],Counter(),0.0
Life for Ruth,,Drama,1962.0,7.1,310.0,[],Counter(),0.0
Three Quarter Moon,,,2011.0,,,"['Nuremberg', 'Germany']",Counter(),0.0
Muniyandi Vilangial Moonramandu,,,,,,[],Counter(),0.0
9 Nelalu,,,2001.0,,,[],Counter(),0.0
Return of the Sentimental Swordsman,,,1981.0,,,[],Counter(),0.0
Teen Patti,,,2010.0,,,"['London', 'Bombay']",Counter(),0.0
Murder in a Blue World,,,1973.0,,,[],Counter(),0.0
Pandavar Bhoomi,,,2001.0,,,[],Counter(),0.0
Bad Company,,,1986.0,,,[],Counter(),0.0
Bava Nachadu,,"Comedy,Drama,Romance",2001.0,3.9,106.0,['Kovvuru'],Counter(),0.0
Nobel Thief,,,2011.0,,,"['India', 'Shantiniketan', 'Bengal', 'the City of Joy- Kolkata', 'India', 'India', 'India']",Counter({'Bengal': 1}),0.14285714285714285
Bahurani,,,1963.0,,,[],Counter(),0.0
Mangal Pandey: The Rising,,"Biography,Drama,History",2005.0,6.5,10643.0,"['India', 'Rangoon']",Counter(),0.0
Mondo Bobo,,"Crime,Drama",1997.0,6.6,165.0,[],Counter(),0.0
Prom Queen: The Marc Hall Story,,,2004.0,,,"['Inniston', 'Canada']",Counter(),0.0
Humko Tumse Pyaar Hai,,,2006.0,,,['Switzerland'],Counter(),0.0
Flickan fran tredje raden,,,1949.0,,,[],Counter(),0.0
Palaivana Solai,,,2009.0,,,[],Counter(),0.0
Watch Out for the Automobile,,,1966.0,,,[],Counter(),0.0
Chargesheet,,"Drama,Mystery,Thriller",2011.0,6.4,117.0,[],Counter(),0.0
Chikku Bukku,,,2010.0,,,"['London', 'London', 'Karaikudi', 'Madurai']",Counter(),0.0
Uuno Turhapuro armeijan leivissa,,Comedy,1984.0,6.7,2521.0,['Sweden'],Counter(),0.0
The Tale of Zatoichi Continues,,,1962.0,,,[],Counter(),0.0
Striker,,,2009.0,,,"['Mumbai', 'Dubai', 'Dubai', 'Malwani']",Counter(),0.0
Hungama,,"Comedy,Drama,Romance",2003.0,7.6,17390.0,"['London', 'London']",Counter(),0.0
Billa,,,2007.0,,,"['Malaysia', 'India']",Counter(),0.0
No Regret,305103.0,,2006.0,,,['Seoul'],Counter(),0.0
Odd Man Out,,"Crime,Drama,Film-Noir",1947.0,7.6,11773.0,['Northern Ireland'],Counter(),0.0
Real Time,,,2008.0,,,[],Counter(),0.0
Punyam Aham,,Drama,2010.0,6.0,36.0,['Kerala'],Counter(),0.0
El espiritu de la colmena,,,1973.0,,,[],Counter(),0.0
Corazones de mujer,,Drama,2008.0,7.0,75.0,"['Turin', 'Morocco']",Counter(),0.0
Crossfire,,,1997.0,,,[],Counter(),0.0
Anjuran Nasib,,,1952.0,,,"['Singapore', 'Jawa']",Counter(),0.0
The Peace Tree,,"Drama,Family",2005.0,8.6,60.0,[],Counter(),0.0
Maa Kasam,,,1985.0,,,[],Counter(),0.0
Be Sure to Share,,,2009.0,,,[],Counter(),0.0
The Snow Queen,,,2005.0,,,[],Counter(),0.0
Rubberface,,,1983.0,,,[],Counter(),0.0
Barabbas,,,1962.0,,,"['Jerusalem', 'Sicily', 'Rome', 'Rome', 'Rome', 'Rome', 'Rome', 'Rome']",Counter(),0.0
The South Shaolin Master,,,1984.0,,,[],Counter(),0.0
Stanley's Tiffin Box,,,2011.0,,,[],Counter(),0.0
Tora-san's Grand Scheme,,,1970.0,,,['Hawaii'],Counter({'Hawaii': 1}),1.0
"Love, So Divine",,,2004.0,,,['the United States'],Counter({'the United States': 1}),1.0
Ragazzi fuori,,Drama,1990.0,7.0,631.0,"['ZEN', 'Palermo', 'Sicily', 'Vucciria', 'Palermo', 'Palermo', 'Palermo']",Counter(),0.0
Heimat,,,1984.0,,,[],Counter(),0.0
Okul,,,2004.0,,,[],Counter(),0.0
I theia ap' ton Chicago,,,1957.0,,,"['Greece', 'Chicago']",Counter({'Chicago': 1}),0.5
Baby Blood,,,1990.0,,,[],Counter(),0.0
His Royal Highness,,"Comedy,Musical",1932.0,5.9,69.0,['Betonia'],Counter(),0.0
Three in One,,,1957.0,,,[],Counter(),0.0
Sexmission,,,1984.0,,,[],Counter(),0.0
La hora de los valientes,,"Drama,Romance,War",1998.0,6.6,366.0,['Madrid'],Counter(),0.0
The Tournament,,"Action,Thriller",2009.0,6.0,36482.0,"['Middlesbrough', 'the United Kingdom']",Counter(),0.0
Marmoulak,,"Comedy,Drama",2004.0,8.4,23003.0,['Tehran'],Counter(),0.0
The Dragon That Wasn't,,,1983.0,,,[],Counter(),0.0
Kisna: The Warrior Poet,,,2005.0,,,['New Delhi'],Counter(),0.0
Ek Din Achanak,,Drama,1989.0,7.1,361.0,[],Counter(),0.0
The Wedding Tackle,,Comedy,2000.0,3.4,133.0,[],Counter(),0.0
Neighbor,,,2012.0,,,[],Counter(),0.0
Netri Kann,,,1981.0,,,"['Coimbatore', 'Hong Kong', 'Hong Kong', 'India']",Counter(),0.0
Joy Division,,"Drama,War",2006.0,6.0,1005.0,"['Germany', 'Russia', 'Germany', 'England']",Counter(),0.0
Halo,,"Drama,Family",1996.0,8.3,505.0,['Mumbai'],Counter(),0.0
Mandi,,"Comedy,Drama",1983.0,7.5,976.0,"['Hyderabad', 'India']",Counter(),0.0
Un amour a taire,,,2005.0,,,"['France', 'England']",Counter(),0.0
The Aggressives,,Documentary,2005.0,6.7,280.0,[],Counter(),0.0
Heavens Above!,,,1963.0,,,['Orbiston Parva'],Counter(),0.0
Concentrate,,,1958.0,,,[],Counter(),0.0
Haiwan,,,1998.0,,,[],Counter(),0.0
The Perfect Circle,,,1997.0,,,"['Sarajevo', 'Bosnia', 'Croatia', 'Sarajevo', 'Bistrik', 'Germany']",Counter(),0.0
Sakhiya,,,2004.0,,,"['Swiss', 'Swiss', 'India']",Counter(),0.0
Tiempo de valientes,,,,,,[],Counter(),0.0
Estomago,,"Comedy,Crime,Drama",2007.0,7.8,8795.0,[],Counter(),0.0
Current,,,2009.0,,,['Hyderabad'],Counter(),0.0
Alone,9365071.0,,,,,"['South Korea', 'Thailand', 'Thailand']",Counter(),0.0
Daddy Long-legs,2534233.0,,2005.0,,,[],Counter(),0.0
Should I Really Do It?,,,2009.0,,,"['Istanbul', 'Germany', 'Istanbul', 'Germany']",Counter(),0.0
Whispers and Moans,,,2007.0,,,['Hong Kong'],Counter(),0.0
Mumbai Matinee,,,2003.0,,,[],Counter(),0.0
French Roast,,"Animation,Comedy,Family",2008.0,7.1,3045.0,[],Counter(),0.0
Murder on the Orient Express,,,1974.0,,,[],Counter(),0.0
The Wind in the Willows,,,1983.0,,,[],Counter(),0.0
Moordwijven,,Comedy,2007.0,5.7,1982.0,['Amsterdam'],Counter(),0.0
... nur ein Komodiant,,,,,,"['Schönburg', 'Schönburg']",Counter(),0.0
Care Bears Nutcracker Suite,,,1988.0,,,"['Toyland', 'Toyland', 'Toyland', 'Toyland', 'Toyland']",Counter(),0.0
Kailangan Ko'y Ikaw,,,2000.0,,,[],Counter(),0.0
Accident on Hill Road,,,2009.0,,,[],Counter(),0.0
The Cars that Ate Paris,,,1974.0,,,"['Paris', 'Paris', 'Paris', 'Paris', 'Paris']",Counter(),0.0
La Maldicion de la Bestia,,,1975.0,,,['Tibet'],Counter(),0.0
The Inhabited Island,,,2008.0,,,"['the Islands Empire', 'the Islands Empire', 'Khonti', 'Empire', 'the Islands Empire']",Counter({'Empire': 1}),0.2
Speed Track,,,2007.0,,,[],Counter(),0.0
Another Shore,,Comedy,1948.0,6.0,157.0,['Dublin'],Counter(),0.0
The Blue Kite,,,1993.0,,,"['Beijing', 'China']",Counter(),0.0
Sangre de Mayo,,,2008.0,,,"['Madrid', 'Aranjuez', 'Madrid', 'Madrid', 'Cadiz', 'Portugal', 'Spain', 'Madrid', 'Madrid']",Counter(),0.0
Pope Joan,27412220.0,,2009.0,,,"['Ingelheim am Rhein', 'Dorestad', 'Ingelheim', 'Dorstadt', 'Fulda', 'Rome', 'Rome', 'Rome', 'Fulda']",Counter(),0.0
Yam Yasothon,,,2005.0,,,"['Yasothon Province', 'Thailand', 'Bangkok', 'Bangkok', 'Bangkok', 'Yasothon', 'Songkran']",Counter(),0.0
The Flipside of Dominick Hide,,,1980.0,,,"['London', 'London', 'London', 'Herne Bay']",Counter(),0.0
Terror-Creatures from the Grave,,,1965.0,,,[],Counter(),0.0
Boy A,,,2008.0,,,['Blackpool'],Counter(),0.0
Saturday Night,,,2002.0,,,[],Counter(),0.0
Five Deadly Venoms,,,1978.0,,,[],Counter(),0.0
Les Bronzes 3 : Amis pour la vie,,,2006.0,,,['Sardinia'],Counter(),0.0
The Gaunt Stranger,,,1938.0,,,['England'],Counter(),0.0
Charlie Muffin,,,1979.0,,,"['U.K.', 'East Germany', 'mdash', 'UK', 'U.S.', 'Prague']",Counter(),0.0
Cautiva,,,2005.0,,,[],Counter(),0.0
Parameshi Prema Prasanga,,\N,1985.0,8.1,16.0,['Bangalore'],Counter(),0.0
Priya,,,1978.0,,,['Singapore'],Counter(),0.0
Flag of Iron,,,1980.0,,,[],Counter(),0.0
The Medusa Touch,,,1978.0,,,"['London', 'London']",Counter(),0.0
Six Shooter,,,2005.0,,,[],Counter(),0.0
A Broken Life,,Drama,2007.0,4.9,353.0,[],Counter(),0.0
Nahwa al-Majd,,,1949.0,,,[],Counter(),0.0
Father,,,1990.0,,,"['Lithuania', 'Melbourne', 'Lithuania']",Counter(),0.0
Breaking Glass,,"Drama,Musical",1980.0,6.8,1599.0,['London'],Counter(),0.0
Assa,,,1987.0,,,"['Yalta', 'Yalta', 'Yalta', 'Russia', 'the Soviet Union']",Counter(),0.0
Gift Horse,,"Adventure,Drama,War",1952.0,6.3,793.0,[],Counter(),0.0
My Dog Vincent,,,1998.0,,,[],Counter(),0.0
How to Get Ahead in Advertising,,,1989.0,,,[],Counter(),0.0
Crackerjack,8600000.0,"Comedy,Sport",2002.0,6.8,3190.0,"['Melbourne', 'NSW', 'Corowa']",Counter(),0.0
"942 Dakar, historia de una familia",,,2008.0,,,"['Zaragoza', 'Spain', 'Dakar', 'Senegal']",Counter(),0.0
The Jeweller's Shop,,,1988.0,,,[],Counter(),0.0
Astropia,,"Comedy,Fantasy",2007.0,6.4,1102.0,[],Counter(),0.0
The General in Red Robes,,,1973.0,,,[],Counter(),0.0
Janbaaz,,"Action,Drama",1986.0,6.2,804.0,[],Counter(),0.0
Aaru,,,2005.0,,,['Chennai'],Counter(),0.0
Duska,,Drama,2007.0,6.5,707.0,"['Netherlands', 'Russia']",Counter(),0.0
LSD 25,,,2000.0,,,['Montreal'],Counter(),0.0
Entre desir et incertitude,,,2010.0,,,[],Counter(),0.0
Fear Island,,,2009.0,,,[],Counter(),0.0
Red Gourmet Pellzik,,,,,,[],Counter(),0.0
Negadon: The Monster from Mars,,,2005.0,,,"['Tokyo', 'Japan']",Counter(),0.0
Thanthonni,,,2010.0,,,['kannur'],Counter(),0.0
Quartet,,,2012.0,,,[],Counter(),0.0
Keep Off,,,2006.0,,,[],Counter(),0.0
JCVD,2342211.0,,2008.0,,,"['Schaarbeek', 'Brussels', 'Belgium']",Counter(),0.0
"Long Life, Happiness & Prosperity",,,2002.0,,,[],Counter(),0.0
Puteri Impian,,,1997.0,,,[],Counter(),0.0
Desi Boyz,,,2011.0,,,"['London', 'India', 'London']",Counter(),0.0
Escaping Tel Aviv,,,2009.0,,,"['Israel', 'Egypt']",Counter(),0.0
Pride,,,2004.0,,,[],Counter(),0.0
Dao,,,1995.0,,,[],Counter(),0.0
Disturbance in Her Barroom,1417267.0,,2008.0,,,['Korea'],Counter(),0.0
Curse of the Golden Flower,78568977.0,,2006.0,,,[],Counter(),0.0
Kudrat,,,1981.0,,,"['Shimla', 'Shimla', 'America']",Counter({'America': 1}),0.3333333333333333
Playing House,,,2006.0,,,"['Manhattan', 'Toronto', 'New York', 'USA', 'New York', 'USA', 'Manhattan', 'New York']","Counter({'New York': 3, 'Manhattan': 2, 'USA': 2})",0.875
The Sick House,,,2007.0,,,[],Counter(),0.0
Apocalipsur,,Drama,2005.0,7.0,184.0,"['Medellín', 'Medellín', 'Medellín', 'London', 'Medellín']",Counter(),0.0
The Guy with the Secret Kung Fu,,,1981.0,,,['China'],Counter(),0.0
The Giant of Marathon,,,1959.0,,,"['Athens', 'Greece', 'Sparta', 'Sparta', 'Piraeus', 'Athens']",Counter({'Athens': 2}),0.3333333333333333
Humongous,,"Horror,Thriller",1982.0,4.8,2254.0,[],Counter(),0.0
Oberst Redl,,"Biography,Drama,History",1985.0,7.4,3414.0,"['Austria', 'Empire', 'Hapsburg', 'Hungary', 'Empire', 'Russia']","Counter({'Empire': 2, 'Hapsburg': 1})",0.5
Life Express,,,2003.0,,,"['Taiwan', 'Taiwan', 'Beijing']",Counter(),0.0
Matrubhoomi: A Nation Without Women,,,2005.0,,,['Bihar'],Counter(),0.0
Balkan Express,,,1983.0,,,[],Counter(),0.0
Premaloka,,,,,,[],Counter(),0.0
The Last Laugh,,,1924.0,,,[],Counter(),0.0
The Ipcress File,,,1965.0,,,"['London', 'Albania', 'London']",Counter(),0.0
Battle of Moscow,,,1985.0,,,"['France', 'the Soviet Union', 'Russia', 'Germany', 'Yelnya', 'Kiev', 'Moscow', 'Japan', 'USSR', 'Moscow']",Counter(),0.0
The Yellow Rolls-Royce,5400000.0,"Comedy,Drama,Romance",1964.0,6.4,4107.0,"['London', 'England', 'Frinton', 'Genoa', 'Italy', 'Italy', 'Miami', 'the United States', 'America', 'New York', 'Bronx']","Counter({'Miami': 1, 'the United States': 1, 'America': 1, 'New York': 1, 'Bronx': 1})",0.45454545454545453
Mayura,,,1975.0,,,"['Kanchi', 'Kanchi', 'Kanchi', 'Banavasi', 'Banavasi', 'Srishaila']",Counter(),0.0
Tata Birla,,,1996.0,,,[],Counter(),0.0
Moolaade,,,2004.0,,,"['Burkina Faso', 'France']",Counter(),0.0
Bangkok Dangerous,,,1999.0,,,"['Bangkok', 'Bangkok', 'Hong Kong', 'Hong Kong', 'Bangkok']",Counter(),0.0
The Man Who Loved Women,,,1977.0,,,"['Montpellier', 'France', 'Montreal', 'Paris']",Counter(),0.0
Outside Bet,,,2011.0,,,"['South London', 'Wapping']",Counter(),0.0
Code Name Melville,,,2008.0,,,['France'],Counter(),0.0
Totally Spies! The Movie,1186742.0,,2009.0,,,"['Beverly Hills', 'CA']",Counter({'Beverly Hills': 1}),0.5
Mitrudu,,,2009.0,,,"['Malaysia', 'Malaysia']",Counter(),0.0
Mischief night,,,,,,['Leeds'],Counter(),0.0
"Inuuvunga: I Am Inuk, I Am Alive",,,2004.0,,,"['Inukjuak', 'Nunavik', 'Inukjuak', 'Quebec', 'Canada']",Counter(),0.0
Premi No.1,,,2009.0,,,[],Counter(),0.0
Kala Pul: The Black Bridge,,,2008.0,,,"['Karachi', 'Karachi', 'Pakistan', 'Karachi']",Counter(),0.0
Dil To Pagal Hai,,,1997.0,,,"['London', 'London', 'London']",Counter(),0.0
Camille Claudel,3331297.0,,1988.0,,,[],Counter(),0.0
Ardh Satya,,,1982.0,,,"['Bombay', 'New Delhi', 'Mumbai']",Counter(),0.0
My Life as a Dog,8345266.0,,1985.0,,,"['Småland', 'Småland']",Counter(),0.0
One Stone Two Birds,,,2005.0,,,"['Guizhou', 'Guizhou']",Counter(),0.0
The Shrine,,,2010.0,,,"['Alvania', 'Alvania', 'Alvania', 'Alvania']",Counter(),0.0
The Steel Bayonet,,"Drama,War",1957.0,6.2,223.0,"['Tunisia', 'Tunis', 'Tunis']",Counter(),0.0
Die Stunde der Offiziere,,,2004.0,,,"['Berlin', 'Rastenburg', 'Berlin']",Counter(),0.0
Kiler-ow 2-och,,"Comedy,Crime",1999.0,6.7,4742.0,[],Counter(),0.0
Voices of a Distant Star,,,2003.0,,,['Agartha'],Counter(),0.0
O periergos,,,1982.0,,,[],Counter(),0.0
All About My Mother,67872296.0,,1999.0,,,"['Madrid', 'A Coruña', 'Barcelona', 'Barcelona', 'Madrid']",Counter(),0.0
Abandon de poste,,,2010.0,,,[],Counter(),0.0
The Whore,,,,,,"['Dokka', 'Norway']",Counter(),0.0
Mademoiselle,,,1967.0,,,[],Counter(),0.0
Aamdani Atthani Kharcha Rupaiyaa,,,2001.0,,,[],Counter(),0.0
Full Blast,,"Drama,Music",1999.0,5.8,203.0,['New Brunswick'],Counter(),0.0
Gakko no Kaidan,,,1995.0,,,[],Counter(),0.0
Lies My Father Told Me,,Drama,1975.0,6.7,604.0,['Montreal'],Counter(),0.0
Dead Man's Treasure,,,1959.0,,,[],Counter(),0.0
Ouija,,,2007.0,,,['Camiguin'],Counter(),0.0
"It Is Not the Homosexual Who Is Perverse, But the Society in Which He Lives",,,1971.0,,,['Berlin'],Counter(),0.0
Neither Seen Nor Recognized,,,1958.0,,,['Montpaillard'],Counter(),0.0
First Snow,,,1958.0,,,"['Yongsan', 'U.S.']",Counter(),0.0
Those Magnificent Men in Their Flying Machines,,,1965.0,,,"['London', 'Paris', 'Paris', 'Britain', 'London', 'Paris']",Counter(),0.0
Get Set Goal,,,2007.0,,,"['England', 'Southall', 'Southall', 'UK']",Counter(),0.0
Alice in Wonderland,,,1988.0,,,[],Counter(),0.0
Crook's Tour,,,,,,"['Saudi Arabia', 'Bagdad', 'Istanbul', 'Budapest']",Counter(),0.0
Panchathantiram,,,2002.0,,,"['Canada', 'India', 'Bangalore', 'Chennai']",Counter(),0.0
Poomagal Oorvalam,,"Drama,Romance",1999.0,6.8,37.0,"['US', 'we', 'd']",Counter({'US': 1}),0.3333333333333333
Picking Up & Dropping Off,,,2003.0,,,[],Counter(),0.0
Ranuva Veeran,,,1981.0,,,[],Counter(),0.0
Uttarayan,,,2005.0,,,"['Mumbai', 'USA', 'Pune']",Counter({'USA': 1}),0.3333333333333333
The Crazy Stranger,673153.0,,1997.0,,,"['Paris', 'Romania']",Counter(),0.0
Madame X,,,1954.0,,,[],Counter(),0.0
Wide Awake,4569126.0,,2007.0,,,['South Korea'],Counter(),0.0
"Bagi, the Monster of Mighty Nature",,,1984.0,,,[],Counter(),0.0
Value for Money,,"Comedy,Romance",1955.0,5.9,287.0,"['Yorkshire', 'London']",Counter(),0.0
The Irrefutable Truth about Demons,,,,,,[],Counter(),0.0
Panchapandavar,,,,,,['Mumbai'],Counter(),0.0
Just Us,,,1986.0,,,[],Counter(),0.0
Punggok Rindukan Bulan,,,,,,"['Johor Bahru', 'Malaysia']",Counter(),0.0
Usha Parinayam,,,1961.0,,,"['Sonapuri', 'Sonapuri']",Counter(),0.0
Style,,,2006.0,,,['Vizag'],Counter(),0.0
Une Partie de Plaisir,,,1975.0,,,[],Counter(),0.0
Two Mafiamen in the Far West,,,1964.0,,,"['Texas', 'Texas']",Counter({'Texas': 2}),1.0
Missamma,,,1955.0,,,[],Counter(),0.0
Aero NT-54,,,1925.0,,,[],Counter(),0.0
Total Eclipse,340139.0,,1995.0,,,"['Paris', 'Paris', 'Brussels', 'Germany', 'Abyssinia', 'France']",Counter(),0.0
Mr. Natwarlal,,,1979.0,,,[],Counter(),0.0
Romper Stomper,3340374.0,,1992.0,,,"['Footscray', 'Victoria', 'Australia', 'Canberra']",Counter(),0.0
Lost and Found,,Comedy,1979.0,4.9,407.0,['Switzerland'],Counter(),0.0
Kunguma Pottu Gounder,,\N,2001.0,4.9,36.0,[],Counter(),0.0
Race,,,2011.0,,,[],Counter(),0.0
The Incredible Journey of Mary Bryant,,,2005.0,,,"['Cornwall', 'Australia', 'Timor', 'Timor', 'England', 'England', 'England', 'England', 'Cornwall']",Counter(),0.0
The Private Life of Don Juan,,"Adventure,Comedy,Romance",1934.0,6.3,788.0,"['Seville', 'France', 'Seville']",Counter(),0.0
The Picture Show Man,,,1977.0,,,['New South Wales'],Counter(),0.0
The Last Dinosaur,,,1977.0,,,[],Counter(),0.0
The Airzone Solution,,,1993.0,,,"['Britain', 'Britain']",Counter(),0.0
The Black Torment,,,1964.0,,,"['London', 'London', 'London']",Counter(),0.0
Neel Kamal,,,1968.0,,,[],Counter(),0.0
The Prince of Tennis,,,2006.0,,,"['Japan', 'America', 'Hyotei']",Counter({'America': 1}),0.3333333333333333
La Maison en Petits Cubes,,,2008.0,,,[],Counter(),0.0
Bright Future,,,2003.0,,,[],Counter(),0.0
God of Gamblers,,,1989.0,,,"['Tokyo', 'Las Vegas']",Counter({'Las Vegas': 1}),0.5
Classic Dance of Love,,,2005.0,,,"['London', 'London']",Counter(),0.0
Humanitaire!,,,2007.0,,,[],Counter(),0.0
I.K.U.,,,2001.0,,,[],Counter(),0.0
Burnt Money,44753475.0,,2000.0,,,"['Argentina', 'Buenos Aires', 'Buenos Aires', 'Uruguay', 'Uruguay', 'Uruguay', 'Montevideo']",Counter(),0.0
Unpublished Story,,,1942.0,,,"['London', 'Dunkirk', 'London']",Counter(),0.0
Monique,,"Comedy,Drama,Romance",1970.0,5.2,131.0,[],Counter(),0.0
The 7 th Day,,,2004.0,,,['Extremadura'],Counter(),0.0
Here Without Me,,,2011.0,,,"['Iran', 'Iran']",Counter(),0.0
Hard Core Logo,,"Comedy,Drama,Music",1996.0,7.2,2860.0,"['Vancouver', 'Edmonton', 'Winnipeg', 'Edmonton']",Counter(),0.0
The Virgin Queen of St. Francis High,,,1987.0,,,[],Counter(),0.0
Secret Sunshine,11581469.0,,2007.0,,,"['Milyang', 'South Korea', 'Milyang', 'Milyang']",Counter(),0.0
The Smallest Show on Earth,,Comedy,1957.0,7.0,2320.0,"['Samarkand', 'Samarkand']",Counter(),0.0
Ningen,,Drama,1962.0,7.4,227.0,['San Francisco'],Counter({'San Francisco': 1}),1.0
The Possibility of Hope,,,2007.0,,,[],Counter(),0.0
A Loving Father,,,2002.0,,,['Sweden'],Counter(),0.0
Ammakilikkoodu,,"Comedy,Drama",2003.0,5.3,164.0,[],Counter(),0.0
Taking Sides,,,2001.0,,,"['Berlin', 'US', 'Germany']",Counter({'US': 1}),0.3333333333333333
The Gables Mystery,,,1938.0,,,[],Counter(),0.0
My Memories of Old Beijing,,,1983.0,,,['Beijing'],Counter(),0.0
Sleeping Dogs,,"Action,Drama,Thriller",1977.0,6.3,1712.0,"['New Zealand', 'US', 'US', 'Willoughby', 'US']",Counter({'US': 3}),0.6
Zamindar,,,1965.0,,,['Kolkata'],Counter(),0.0
Yeh Saali Zindagi,,,,,,[],Counter(),0.0
Supersonic Man,,,1979.0,,,['New York City'],Counter({'New York City': 1}),1.0
After Shave,,,2005.0,,,['Beirut'],Counter(),0.0
The Knife That Killed Me,,,2012.0,,,[],Counter(),0.0
Arike,,,2012.0,,,[],Counter(),0.0
Ana al-Madi,,,1951.0,,,[],Counter(),0.0
John and Julie,,"Comedy,Family",1955.0,6.5,302.0,['London'],Counter(),0.0
Justine,,,1977.0,,,[],Counter(),0.0
Pyaar Ke do Pal,,,1986.0,,,[],Counter(),0.0
To the Starry Island,,,1993.0,,,[],Counter(),0.0
The Rutles 2: Can't Buy Me Lunch,,,2005.0,,,[],Counter(),0.0
Leningrad Cowboys Go America,,,1989.0,,,"['America', 'New York', 'Manhattan', 'Mexico', 'Mexico', 'Mexico']","Counter({'America': 1, 'New York': 1, 'Manhattan': 1})",0.5
Deadline: Sirf 24 Ghante,,,2006.0,,,"['Mumbai', 'New Delhi']",Counter(),0.0
Counterblast,,,1948.0,,,['Britain'],Counter(),0.0
The Man Who Wouldn't Talk,,,1958.0,,,[],Counter(),0.0
Chillar Party,,,2011.0,,,"['Mumbai', 'Mumbai', 'Mumbai', 'India']",Counter(),0.0
Right Yaaa Wrong,,,2009.0,,,[],Counter(),0.0
The End of the Affair,,"Drama,Romance",1955.0,6.6,1502.0,[],Counter(),0.0
Gauri: The Unborn,,"Drama,Horror,Thriller",2007.0,3.7,133.0,[],Counter(),0.0
Postmen in the Mountains,,,1999.0,,,['Hunan'],Counter(),0.0
With Love... From The Age Of Reason,,,2010.0,,,[],Counter(),0.0
Typhoon Treasure,,,1938.0,,,[],Counter(),0.0
Zindagi,,,1976.0,,,"['Bombay', 'Bombay']",Counter(),0.0
Kaadhal Kavithai,,,1999.0,,,['London'],Counter(),0.0
Mujrim,,,1989.0,,,[],Counter(),0.0
The Assassination of the Duke of Guise,,,1908.0,,,[],Counter(),0.0
Marshal,,,2002.0,,,[],Counter(),0.0
Inakkilly,,,1984.0,,,[],Counter(),0.0
!Vampiros en La Habana!,,"Animation,Comedy,Horror",1985.0,6.9,1493.0,"['Havana', 'Chicago', 'Chicago', 'Havana', 'Chicago', 'Chicago']",Counter({'Chicago': 4}),0.6666666666666666
CLUBSCENE,,,,,,"['Montreal', 'Montreal']",Counter(),0.0
Bangaru Papa,,Drama,1954.0,6.5,26.0,[],Counter(),0.0
Red Swastik,,,2007.0,,,"['Mumbai', 'Delhi']",Counter(),0.0
Golgo 13: Kuron no kubi,,,1977.0,,,"['Hong Kong', 'Hong Kong', 'Hong Kong', 'Hong Kong', 'Japan', 'U.S.', 'Hong Kong', 'Sekirei Island', 'Hong Kong']",Counter(),0.0
The Haunted House,,,2003.0,,,['Kampong Chhnang Province'],Counter(),0.0
Dead Leaves,,,2004.0,,,['Tokyo'],Counter(),0.0
7 Seconds,,,2005.0,,,"['Bucharest', 'Bucharest']",Counter(),0.0
Lennon Naked,,,,,,"['India', 'London', 'Blackpool', 'Blackpool', 'New York']",Counter({'New York': 1}),0.2
Mary Jane's Mishap,,"Comedy,Short",1903.0,6.5,1081.0,[],Counter(),0.0
La Derniere femme,,,1976.0,,,[],Counter(),0.0
Serigala Terakhir,,,2009.0,,,[],Counter(),0.0
Don't Tempt Me,,,2001.0,,,[],Counter(),0.0
Van de koele meren des doods,,"Drama,Thriller",1982.0,6.4,562.0,"['Cobham', 'Kent', 'Calais', 'Paris', 'Netherlands']",Counter(),0.0
Aakhree Raasta,,,1986.0,,,['Chennai'],Counter(),0.0
Raa,,,2001.0,,,[],Counter(),0.0
Doctor Ahrendt's Decision,,,1960.0,,,[],Counter(),0.0
The President Is Coming,,Comedy,2009.0,6.8,679.0,"['the United States', 'India', 'India', 'India', 'India', 'India']",Counter({'the United States': 1}),0.16666666666666666
Kadhal Sadugudu,,,2003.0,,,"['Madras', 'Madras']",Counter({'Madras': 2}),1.0
Untitled Rajasekhar/Vishal Project,2000000.0,,2008.0,,,[],Counter(),0.0
The Yellow Gloves,,,,,,['Athens'],Counter({'Athens': 1}),1.0
