title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Devil and the Deep,,Drama,1932.0,6.3,869.0,32,Counter(),0.0
Third Man Out,,,2005.0,,,768,"Counter({'motel': 3, 'senator': 1})",0.005208333333333333
Born into Brothels: Calcutta's Red Light Kids,3515061.0,,2004.0,,,50,Counter(),0.0
Evening,20016753.0,"Drama,Romance",2007.0,6.4,14165.0,258,Counter(),0.0
Three to Tango,10570375.0,"Comedy,Romance",1999.0,6.1,20282.0,308,Counter(),0.0
The Usual Suspects,23272306.0,,1994.0,,,576,Counter({'turkey': 1}),0.001736111111111111
The Blood of Fu Manchu,,"Adventure,Crime",1968.0,4.3,1568.0,48,Counter(),0.0
Einstein and Eddington,,,,,,456,Counter(),0.0
Hugo the Hippo,,,1975.0,,,120,Counter(),0.0
The Mechanik,,"Action,Drama,Thriller",2005.0,5.5,4054.0,122,Counter(),0.0
The Seven-Per-Cent Solution,,"Adventure,Comedy,Crime",1976.0,6.6,5302.0,32,Counter(),0.0
Haunted Castle,13651656.0,,2001.0,,,286,Counter(),0.0
Echo Park,700000.0,,1986.0,,,66,Counter(),0.0
Event Horizon,26673242.0,,1997.0,,,377,Counter(),0.0
"Hey, Cinderella!",,,1969.0,,,273,Counter(),0.0
Mad About Mambo,65283.0,"Comedy,Drama,Romance",2000.0,5.9,2147.0,105,Counter(),0.0
The Day the Fish Came Out,,"Comedy,Sci-Fi",1967.0,5.3,685.0,246,Counter(),0.0
Goon,6423094.0,"Comedy,Drama,Sport",2011.0,6.8,91684.0,296,Counter({'diner': 1}),0.0033783783783783786
Resistance,,,2003.0,,,37,Counter(),0.0
Smokin' Aces 2: Assasins' Ball,,,2010.0,,,471,"Counter({'patriotic': 2, 'jazz': 1, 'bald eagle': 1})",0.008492569002123142
The Pompatus of Love,,,1996.0,,,80,Counter(),0.0
The Promise,,,2005.0,,,288,Counter({'liberty': 1}),0.003472222222222222
Daddy Longlegs,,,2009.0,,,13,Counter(),0.0
The Protector,,,1985.0,,,504,Counter(),0.0
FairyTale: A True Story,,,1997.0,,,319,Counter(),0.0
The Happiest Millionaire,,,1967.0,,,366,Counter(),0.0
The Blonde Captive,,,1931.0,,,88,Counter({'harvard': 1}),0.011363636363636364
Robot Holocaust,,,,,,43,Counter(),0.0
Doraemon: Nobita's Dinosaur,,,1980.0,,,154,Counter(),0.0
Conan the Barbarian,48795021.0,"Action,Adventure,Fantasy",2011.0,5.2,103563.0,422,Counter(),0.0
The Immortal Voyage of Captain Drake,,,2009.0,,,16,Counter(),0.0
Sankofa,,Drama,1993.0,7.0,858.0,17,Counter(),0.0
Four Rode Out,,,1971.0,,,8,Counter({'western': 1}),0.125
Hotel Rwanda,33882243.0,,2004.0,,,116,Counter(),0.0
Care Bears Movie II: A New Generation,,"Adventure,Animation,Comedy",1986.0,5.5,2552.0,423,Counter({'summer camp': 1}),0.002364066193853428
Hostile Waters,,,1997.0,,,246,Counter({'pentagon': 2}),0.008130081300813009
Walker,257043.0,"Biography,Drama,History",1987.0,6.6,4427.0,106,"Counter({'president': 3, 'manifest destiny': 1})",0.03773584905660377
Colombiana,60965854.0,,2011.0,,,334,Counter(),0.0
The Jewel of the Nile,96773200.0,,1985.0,,,397,Counter(),0.0
Dance Macabre,,,1992.0,,,15,Counter(),0.0
Crude,,,2009.0,,,84,Counter(),0.0
Sunday School Musical,,,2008.0,,,23,Counter(),0.0
Hercules,9000000.0,,1983.0,,,19,Counter(),0.0
Steel Toes,,,2006.0,,,35,Counter(),0.0
Dances with Wolves,424208848.0,,1990.0,,,329,"Counter({'western': 2, 'civil war': 1})",0.00911854103343465
Straw Dogs,11148828.0,,1971.0,,,392,Counter({'hunting': 1}),0.002551020408163265
Agatha,,,1979.0,,,40,Counter(),0.0
Air Force One,315156409.0,,1997.0,,,406,"Counter({'president': 7, 'white house': 2, 'freedom': 1})",0.024630541871921183
Casa de los Babys,475940.0,,2003.0,,,19,Counter(),0.0
I Love You Beth Cooper,15821907.0,,2009.0,,,299,"Counter({'high school': 3, 'cheerleader': 2, 'cheerleading': 1})",0.020066889632107024
Final Destination,112880294.0,,2000.0,,,268,Counter({'high school': 1}),0.0037313432835820895
Broken Flowers,46720491.0,"Comedy,Drama,Mystery",2005.0,7.1,107769.0,263,Counter(),0.0
Budrus,,"Action,Biography,Documentary",2009.0,7.8,409.0,61,Counter(),0.0
The Last Temptation of Christ,8373585.0,Drama,1988.0,7.5,64320.0,454,Counter({'freedom': 1}),0.0022026431718061676
The Winner,,"Comedy,Crime,Thriller",1996.0,4.7,934.0,77,Counter(),0.0
The Mermaid Chair,,,2006.0,,,26,Counter(),0.0
Running Scared,9380029.0,,2006.0,,,398,"Counter({'diner': 2, 'backyard': 1})",0.007537688442211055
Lara Croft: Tomb Raider,274703340.0,,2001.0,,,503,Counter(),0.0
The Endurance: Shackleton's Legendary Antarctic Expedition,,,2001.0,,,56,Counter(),0.0
I Will Repay,,,1923.0,,,80,Counter(),0.0
The Pirates! Band of Misfits,121637375.0,,2012.0,,,369,Counter(),0.0
Endgame,,,1983.0,,,56,Counter(),0.0
Funky Monkey,,"Comedy,Family",2004.0,3.7,864.0,133,"Counter({'homecoming': 1, 'cheerleader': 1})",0.015037593984962405
High Spirits,8578231.0,,1988.0,,,71,Counter(),0.0
The Secret of Roan Inish,6159269.0,,1994.0,,,65,Counter(),0.0
Nemesis,,,1993.0,,,95,Counter({'hunting': 1}),0.010526315789473684
Rainbow Brite and the Star Stealer,,"Adventure,Animation,Family",1985.0,6.8,1448.0,267,Counter(),0.0
Three Kings,107752036.0,,1999.0,,,442,"Counter({'president': 1, 'republican': 1})",0.004524886877828055
Black Beauty,4630377.0,"Adventure,Drama,Family",1994.0,6.6,10851.0,362,Counter(),0.0
Superman IV: The Quest For Peace,15681020.0,,1987.0,,,395,"Counter({'mall': 1, 'statue of liberty': 1, 'liberty': 1})",0.007594936708860759
Grizzly Falls,,,1999.0,,,279,"Counter({'saloon': 4, 'hunting': 1})",0.017921146953405017
Ark,,,2005.0,,,416,Counter(),0.0
Head in the Clouds,3510605.0,,2004.0,,,281,"Counter({'hollywood': 1, 'civil war': 1})",0.0071174377224199285
Passion's Way,,,1999.0,,,23,Counter(),0.0
Rumor Has It...,88933562.0,"Comedy,Drama,Romance",2005.0,5.5,62576.0,257,"Counter({'silicon valley': 1, 'high school': 1})",0.007782101167315175
Lathe of Heaven,,,2002.0,,,18,Counter(),0.0
House,,Horror,2008.0,4.5,6245.0,384,Counter(),0.0
Hotel for Dogs,117000198.0,"Comedy,Family",2009.0,5.5,25424.0,422,Counter(),0.0
Thir13en Ghosts,68467960.0,"Fantasy,Horror",2001.0,5.6,96147.0,275,Counter(),0.0
Dog Pound,,"Crime,Drama",2010.0,7.0,13727.0,180,Counter(),0.0
Space Truckers,1614266.0,,1996.0,,,224,Counter({'president': 1}),0.004464285714285714
Monster Island,,,2004.0,,,423,"Counter({'high school': 1, 'president': 1})",0.004728132387706856
Beyond Rangoon,14700000.0,,1995.0,,,67,Counter({'democracy': 2}),0.029850746268656716
D.A.R.Y.L.,7840873.0,,1985.0,,,308,Counter({'baseball': 1}),0.003246753246753247
Austin Powers: International Man of Mystery,67683989.0,,1997.0,,,294,Counter(),0.0
Dirty Work,10023282.0,Comedy,1998.0,6.4,30828.0,223,Counter(),0.0
Prozac Nation,,"Biography,Drama,Romance",2001.0,6.2,19371.0,75,Counter({'harvard': 2}),0.02666666666666667
Battle in Seattle,886461.0,"Action,Drama,History",2007.0,6.6,15278.0,82,Counter(),0.0
Howling II: Stirba - Werewolf Bitch,,"Horror,Thriller",1985.0,3.7,8411.0,147,Counter(),0.0
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",,"Documentary,History",2008.0,7.6,4752.0,97,"Counter({'hollywood': 1, 'drive in': 1, 'turkey': 1})",0.030927835051546393
Hot Fuzz,80573774.0,,2007.0,,,405,Counter({'supermarket': 1}),0.0024691358024691358
The Midas Touch,,,1997.0,,,29,Counter(),0.0
Stanno tutti bene,,,1990.0,,,126,Counter({'vacation': 1}),0.007936507936507936
2001: A Space Travesty,,,2002.0,,,243,"Counter({'president': 7, 'white house': 2, 'fast food': 1})",0.0411522633744856
Hellraiser VII: Deader,,,2005.0,,,152,Counter(),0.0
The Survivors Club,,,2004.0,,,32,Counter(),0.0
Elite Squad,,,2007.0,,,803,Counter({'senator': 1}),0.0012453300124533001
Boat Trip,15020293.0,,2003.0,,,86,Counter(),0.0
Ultimate Force,,,2006.0,,,20,Counter(),0.0
Stuck,146154.0,"Comedy,Crime,Drama",2007.0,6.5,10370.0,242,Counter(),0.0
Plenty,,,1985.0,,,44,Counter(),0.0
GoldenEye,356400000.0,"Action,Adventure,Thriller",1995.0,7.2,274010.0,397,Counter(),0.0
The Wild,102338515.0,,2006.0,,,526,"Counter({'statue of liberty': 1, 'liberty': 1})",0.0038022813688212928
The Rules of Attraction,11819244.0,"Comedy,Drama,Romance",2002.0,6.6,53921.0,286,Counter(),0.0
Sunshine,32017803.0,,2007.0,,,444,Counter(),0.0
Grand Larceny,,,1987.0,,,41,Counter(),0.0
Confessions of a Teenage Drama Queen,33051296.0,,2004.0,,,335,"Counter({'broadway': 1, 'costume': 1, 'diner': 1})",0.008955223880597015
Courage Mountain,1393610.0,,1990.0,,,246,Counter(),0.0
Toomorrow,,"Comedy,Musical,Sci-Fi",1970.0,5.1,303.0,31,Counter(),0.0
Eragon,249488115.0,,2006.0,,,132,Counter({'hunting': 2}),0.015151515151515152
Wedding Wars,,,2006.0,,,46,Counter(),0.0
Twin Peaks: Fire Walk With Me,4781186.0,,1992.0,,,908,"Counter({'trailer park': 1, 'high school': 1, 'homecoming': 1, 'deputy': 1, 'sheriff': 1})",0.005506607929515419
16 Wishes,,,2010.0,,,372,"Counter({'president': 2, 'ford': 1, 'mustang': 1, 'high school': 1})",0.013440860215053764
The Vow,196114570.0,"Drama,Romance",2012.0,6.8,207557.0,332,Counter(),0.0
The Truth About Charlie,7093284.0,"Mystery,Thriller",2002.0,4.7,11147.0,38,Counter({'vacation': 1}),0.02631578947368421
Phobia,,"Drama,Horror,Thriller",1980.0,4.3,886.0,13,Counter(),0.0
Trade,1455890.0,,2007.0,,,552,Counter(),0.0
The Tourist,278346189.0,"Action,Thriller",2010.0,6.0,259750.0,428,Counter({'hunting': 1}),0.002336448598130841
The Arena,,,1974.0,,,36,Counter(),0.0
Yellowbeard,4300000.0,"Action,Adventure,Comedy",1983.0,5.9,8704.0,92,Counter(),0.0
An American Rhapsody,,Drama,2001.0,6.7,4653.0,66,Counter(),0.0
Licence to Kill,156200000.0,"Action,Adventure,Thriller",1989.0,6.7,113992.0,397,Counter({'turkey': 1}),0.0025188916876574307
Straight from the Heart,,,2003.0,,,38,Counter(),0.0
El Mariachi,2040920.0,,1992.0,,,218,Counter(),0.0
Control,8159508.0,"Biography,Drama,Music",2007.0,7.6,69398.0,318,Counter(),0.0
Where Eagles Dare,21000000.0,"Action,Adventure,War",1968.0,7.6,64097.0,433,Counter(),0.0
The Invasion,40170568.0,,2007.0,,,383,Counter(),0.0
Stalingrad,,,1990.0,,,63,Counter(),0.0
The Manster,,,1962.0,,,210,Counter(),0.0
The Devil's Rejects,19390029.0,"Crime,Drama,Horror",2005.0,6.7,107570.0,498,"Counter({'motel': 6, 'sheriff': 3, 'jerky': 1, 'highway': 1, 'freedom': 1, 'cadillac': 1})",0.02610441767068273
Cold Creek Manor,29119434.0,"Drama,Mystery,Thriller",2003.0,5.0,25181.0,253,"Counter({'sheriff': 2, 'redneck': 1})",0.011857707509881422
Land of Plenty,,"Drama,War",2004.0,6.4,4158.0,91,Counter({'road trip': 1}),0.01098901098901099
Slugs,,,1988.0,,,41,Counter(),0.0
The Mudlark,1000000.0,Drama,1950.0,6.9,973.0,71,Counter(),0.0
Forever and a Day,,,1943.0,,,28,Counter(),0.0
28 Days Later,82719885.0,"Drama,Horror,Sci-Fi",2002.0,7.5,457119.0,512,Counter(),0.0
"I, Robot",347234916.0,,2004.0,,,443,Counter(),0.0
Vertical Limit,215663859.0,"Action,Adventure,Drama",2000.0,6.0,66191.0,581,Counter(),0.0
The Fighting Prince of Donegal,,"Adventure,Biography,Family",1966.0,6.0,435.0,60,"Counter({'independence': 1, 'freedom': 1})",0.03333333333333333
Knights of the Round Table,4400000.0,,1953.0,,,116,Counter(),0.0
Date Movie,84795656.0,,2006.0,,,576,"Counter({'diner': 4, 'basketball': 1, 'baseball': 1})",0.010416666666666666
Notting Hill,363889700.0,"Comedy,Drama,Romance",1999.0,7.2,352805.0,331,"Counter({'ford': 1, 'hollywood': 1, 'brownie': 1})",0.00906344410876133
Bandidas,18381890.0,"Action,Comedy,Crime",2006.0,5.7,37763.0,220,Counter(),0.0
Porky's II: The Next Day,33759266.0,Comedy,1983.0,5.0,12963.0,749,"Counter({'election': 3, 'high school': 1, 'brownie': 1, 'basketball': 1})",0.00801068090787717
Free Willy 4: Escape from Pirate Cove,,,2010.0,,,351,Counter(),0.0
Guilty by Suspicion,9480198.0,Drama,1991.0,6.5,9784.0,30,Counter({'hollywood': 1}),0.03333333333333333
Flashbacks of a Fool,1107542.0,,2008.0,,,359,Counter(),0.0
Air Bud,23144499.0,"Comedy,Drama,Family",1997.0,5.3,20031.0,318,"Counter({'basketball': 5, 'backyard': 2})",0.0220125786163522
The Hollywood Sign,,,2001.0,,,42,Counter({'hollywood': 2}),0.047619047619047616
Predictions of Fire,,,1996.0,,,247,"Counter({'western': 1, 'capitalism': 1})",0.008097165991902834
Generation P,4000000.0,,2011.0,,,67,Counter({'western': 1}),0.014925373134328358
Red,199006387.0,,2010.0,,,377,Counter({'president': 3}),0.007957559681697613
The Shade,,Drama,1999.0,6.7,143.0,47,Counter(),0.0
Mississippi Masala,7310000.0,,1991.0,,,91,Counter({'motel': 1}),0.01098901098901099
Overdrawn at the Memory Bank,,,1983.0,,,236,Counter(),0.0
Miss Pettigrew Lives for a Day,16724933.0,"Comedy,Romance",2008.0,7.0,29987.0,155,Counter(),0.0
National Lampoon's Senior Trip,4686937.0,,1995.0,,,229,"Counter({'president': 4, 'senator': 4, 'white house': 2, 'high school': 1})",0.048034934497816595
Turtle Diary,,,1984.0,,,72,Counter(),0.0
The NeverEnding Story III,,,1994.0,,,291,"Counter({'mall': 4, 'high school': 1, 'mount rushmore': 1})",0.020618556701030927
Once a Thief,,"Crime,Drama,Thriller",1965.0,6.5,2195.0,23,Counter(),0.0
Judgment Night,12136938.0,,1993.0,,,573,"Counter({'cadillac': 2, 'flag': 1})",0.005235602094240838
"Veritas, Prince of Truth",,,2009.0,,,16,Counter(),0.0
Dragon Storm,,,2004.0,,,108,Counter(),0.0
The Earthling,,"Adventure,Drama",1980.0,6.8,1867.0,87,Counter(),0.0
Vanity Fair,19463185.0,,2004.0,,,105,Counter(),0.0
Wit,,,2001.0,,,133,Counter(),0.0
The Informers,397174.0,,2008.0,,,433,Counter(),0.0
Carbon Copy,9566593.0,,1981.0,,,85,Counter({'motel': 1}),0.011764705882352941
The Accidental Husband,,"Comedy,Romance",2008.0,5.6,25855.0,442,Counter({'firefighter': 1}),0.0022624434389140274
The Revolution Will Not Be Televised,200000.0,,2003.0,,,177,Counter({'president': 3}),0.01694915254237288
A History of Violence,60740827.0,,2005.0,,,255,Counter({'sheriff': 1}),0.00392156862745098
Au Pair,,,1999.0,,,159,Counter(),0.0
Julia,1327897.0,,2008.0,,,103,Counter(),0.0
King's Ransom,4008527.0,"Comedy,Crime",2005.0,4.4,3954.0,49,Counter(),0.0
The Art of War,40400425.0,"Action,Adventure,Crime",2000.0,5.7,31267.0,41,Counter(),0.0
The Barefoot Contessa,3250000.0,"Crime,Drama,Mystery",1954.0,6.9,13052.0,180,Counter(),0.0
Godzilla,379014294.0,,1998.0,,,177,Counter(),0.0
Charlie St. Cloud,46090442.0,,2010.0,,,452,"Counter({'baseball': 3, 'high school': 1})",0.008849557522123894
Reign of Assassins,,,2010.0,,,364,Counter({'freedom': 1}),0.0027472527472527475
Sarafina!,7306242.0,,1992.0,,,36,Counter(),0.0
Eat Drink Man Woman,7294403.0,,1994.0,,,68,Counter(),0.0
Apology,,,1986.0,,,75,Counter(),0.0
Solar Crisis,,,1990.0,,,87,Counter(),0.0
Beyond the Sea,8450000.0,,2004.0,,,250,Counter({'president': 1}),0.004
Bride and Prejudice,24716440.0,,2004.0,,,189,Counter(),0.0
The Ring,249348933.0,,2002.0,,,440,Counter(),0.0
Chain of Command,,,2000.0,,,527,"Counter({'president': 28, 'freedom': 1, 'independence': 1})",0.056925996204933584
The Guilty,,,2000.0,,,57,Counter(),0.0
Catch Me If You Can,352114312.0,"Biography,Crime,Drama",2002.0,8.1,1128965.0,349,Counter({'western': 1}),0.0028653295128939827
Dead Man,1025488.0,,1995.0,,,318,Counter(),0.0
Open Water 2: Adrift,,"Adventure,Drama,Horror",2006.0,5.2,20426.0,552,Counter(),0.0
An American Haunting,29612137.0,,2006.0,,,381,Counter(),0.0
Karate Kiba,,,1976.0,,,41,Counter(),0.0
Take Me Home Tonight,6923891.0,,2011.0,,,381,"Counter({'high school': 1, 'backyard': 1})",0.005249343832020997
You Wish!,,,2003.0,,,262,"Counter({'mall': 2, 'cheerleader': 2, 'turkey': 1})",0.019083969465648856
"Mary, Queen of Scots",,,1971.0,,,401,Counter(),0.0
Hercules Returns,,Comedy,1993.0,7.2,1635.0,106,Counter(),0.0
The Specialist,170362582.0,"Action,Drama,Thriller",1994.0,5.6,70802.0,309,Counter(),0.0
Air Bud: World Pup,,,2000.0,,,72,Counter({'basketball': 1}),0.013888888888888888
The Brides of Dracula,,Horror,1960.0,6.6,9230.0,475,Counter(),0.0
A Matter of Time,,"Drama,Fantasy,Romance",1976.0,5.1,792.0,340,Counter(),0.0
The Boy in the Striped Pyjamas,40416563.0,,2008.0,,,378,Counter(),0.0
District 9,210816205.0,"Action,Sci-Fi,Thriller",2009.0,7.9,726666.0,376,Counter(),0.0
Simon Magus,,,1999.0,,,43,Counter(),0.0
Dreaming of Julia,,"Comedy,Drama",2003.0,5.8,585.0,22,Counter(),0.0
Iron & Silk,,,1990.0,,,51,Counter(),0.0
Finding Nemo,921111197.0,"Adventure,Animation,Comedy",2003.0,8.2,1135671.0,486,Counter(),0.0
BaadAsssss Cinema,,,2002.0,,,137,Counter({'elvis': 1}),0.0072992700729927005
Case of Evil: Case of Evil,,,2002.0,,,73,Counter(),0.0
The Fourth Kind,47709193.0,"Horror,Mystery,Sci-Fi",2009.0,5.9,83022.0,336,Counter({'sheriff': 3}),0.008928571428571428
The Bridge of San Luis Rey,1800141.0,,2005.0,,,398,Counter({'independence': 1}),0.002512562814070352
The House Where Evil Dwells,,Horror,1982.0,4.5,1434.0,193,Counter(),0.0
Gladiator,457640427.0,"Action,Adventure,Drama",2000.0,8.5,1672447.0,334,"Counter({'senate': 2, 'senator': 1})",0.008982035928143712
Poison Ivy 4: The Secret Society,,,2008.0,,,32,Counter(),0.0
Black Mask 2: City of Masks,,,2002.0,,,37,Counter(),0.0
Chocolat,152699946.0,"Drama,Romance",2000.0,7.2,204501.0,341,Counter(),0.0
The Guns of Navarone,,,1961.0,,,430,Counter({'turkey': 1}),0.002325581395348837
Time Runner,,"Action,Adventure,Sci-Fi",1993.0,4.1,1168.0,28,Counter(),0.0
Angels & Insects,,,1996.0,,,254,Counter({'hunting': 1}),0.003937007874015748
Funny Bones,532268.0,"Comedy,Drama",1995.0,6.7,3935.0,188,Counter(),0.0
Swept from the Sea,283081.0,,1998.0,,,492,Counter(),0.0
The Legend of 1900,259127.0,,1998.0,,,356,Counter({'jazz': 2}),0.0056179775280898875
National Lampoon's Barely Legal,83439.0,,2003.0,,,306,Counter({'high school': 1}),0.0032679738562091504
Images,,,1972.0,,,71,Counter({'vacation': 1}),0.014084507042253521
My Bloody Valentine,100734718.0,,2009.0,,,336,"Counter({'sheriff': 3, 'motel': 2})",0.01488095238095238
The Deep Blue Sea,1105041.0,"Drama,Romance",2011.0,6.2,16894.0,120,Counter(),0.0
Edge of Madness,,Drama,2002.0,6.2,744.0,160,Counter(),0.0
The Bride,,,1985.0,,,98,Counter(),0.0
An American Werewolf in London,61973249.0,,1981.0,,,439,Counter(),0.0
Shirley Valentine,6353913.0,"Comedy,Drama,Romance",1989.0,7.2,9119.0,293,Counter(),0.0
Our Lady of the Assassins,,,2000.0,,,142,Counter(),0.0
Havoc,,,2005.0,,,453,Counter({'motel': 5}),0.011037527593818985
11:14,,,2003.0,,,649,Counter(),0.0
Younger and Younger,,"Comedy,Drama,Fantasy",1993.0,4.9,666.0,11,Counter(),0.0
Raising Victor Vargas,,"Drama,Romance",2002.0,7.2,5732.0,156,Counter(),0.0
The Sundowners,,"Drama,Western",1960.0,7.1,4956.0,193,Counter(),0.0
Diary of a Wimpy Kid: Dog Days,75014170.0,"Comedy,Family",2012.0,6.3,30830.0,523,"Counter({'yearbook': 1, 'civil war': 1})",0.0038240917782026767
Daybreakers,,"Action,Horror,Sci-Fi",2009.0,6.4,136517.0,508,"Counter({'elvis': 9, 'hunting': 1, 'senator': 1})",0.021653543307086614
The Walker,,"Crime,Drama,Mystery",2007.0,5.8,5953.0,39,Counter({'senator': 1}),0.02564102564102564
Stir of Echoes: The Homecoming,,,2007.0,,,197,Counter(),0.0
Slayers The Motion Picture,,,1995.0,,,38,Counter(),0.0
Raging Sharks,,,,,,50,Counter(),0.0
The Truth About Spring,,"Adventure,Comedy,Drama",1965.0,6.4,749.0,176,Counter({'harvard': 1}),0.005681818181818182
Feast of July,293274.0,"Crime,Drama,Mystery",1995.0,6.1,610.0,572,"Counter({'ford': 1, 'yankee': 1})",0.0034965034965034965
Rescue Dawn,7177143.0,,2006.0,,,102,Counter(),0.0
Riverworld,,,2010.0,,,87,Counter({'civil war': 1}),0.011494252873563218
Penelope,21156270.0,,2007.0,,,459,Counter({'halloween': 1}),0.002178649237472767
Bagdad Cafe,,,1987.0,,,82,"Counter({'motel': 1, 'hollywood': 1})",0.024390243902439025
Rock-A-Doodle,11657385.0,,1992.0,,,377,Counter({'elvis': 1}),0.002652519893899204
National Lampoon's Van Wilder,38275483.0,,2002.0,,,303,"Counter({'fraternity': 3, 'president': 1, 'sorority': 1})",0.0165016501650165
Born to Be Wild,,,1995.0,,,35,Counter(),0.0
A Serious Man,31312437.0,"Comedy,Drama",2009.0,7.0,152312.0,287,Counter({'motel': 1}),0.003484320557491289
SuperBabies: Baby Geniuses 2,9448644.0,,2004.0,,,59,Counter(),0.0
Justice for Annie: A Moment of Truth Movie,,,1996.0,,,53,Counter(),0.0
The Traveler,,,2010.0,,,198,Counter(),0.0
The Majestic,,,2001.0,,,469,"Counter({'hollywood': 1, 'president': 1, 'sheriff': 1, 'congress': 1, 'constitution': 1})",0.010660980810234541
Death and the Maiden,2100000.0,"Drama,Mystery,Thriller",1994.0,7.2,27371.0,190,Counter(),0.0
Never Let Me Go,11509512.0,,2010.0,,,479,Counter(),0.0
Unknown,136123083.0,,2011.0,,,450,"Counter({'thanksgiving': 2, 'diner': 1})",0.006666666666666667
Truth about Kerry,,,2011.0,,,113,Counter(),0.0
Beastly Boyz,,,2006.0,,,40,Counter(),0.0
The Little Mermaid,,,1994.0,,,44,Counter(),0.0
Blue Collar Comedy Tour: One For the Road,,,2006.0,,,188,"Counter({'redneck': 2, 'yankee': 2, 'mall': 1, 'president': 1, 'white house': 1})",0.03723404255319149
Strawberry Shortcake and the Baby Without a Name,,,,,,24,Counter(),0.0
The Thief of Bagdad,,"Adventure,Family,Fantasy",1940.0,7.4,14875.0,344,Counter(),0.0
A Lad from Old Ireland,,,1910.0,,,18,Counter(),0.0
Deadline,,"Drama,Horror,Thriller",2009.0,4.6,5905.0,47,Counter(),0.0
Shine,35892330.0,"Biography,Drama,Music",1996.0,7.6,57314.0,253,Counter(),0.0
Thunderbirds,28283637.0,"Action,Adventure,Comedy",2004.0,4.3,14648.0,523,"Counter({'spring break': 1, 'president': 1})",0.0038240917782026767
A Prize of Gold,,"Adventure,Crime,Drama",1955.0,6.0,369.0,71,Counter(),0.0
Seven Hills of Rome,,,1958.0,,,61,Counter(),0.0
Perfumed Garden,,,2000.0,,,36,Counter(),0.0
In the Electric Mist,,,2008.0,,,391,"Counter({'civil war': 3, 'sheriff': 1, 'hollywood': 1, 'pickup': 1, 'pickup truck': 1})",0.017902813299232736
Shattered Glass,2944752.0,,2003.0,,,349,"Counter({'silicon valley': 1, 'president': 1})",0.0057306590257879654
Rudo y Cursi,11091868.0,"Comedy,Drama,Sport",2008.0,6.7,9424.0,172,Counter(),0.0
American Buffalo,632054.0,Drama,1996.0,5.8,4102.0,61,Counter(),0.0
Direct Action,,"Action,Crime,Thriller",2004.0,5.0,1792.0,182,Counter(),0.0
Down,,,2003.0,,,45,Counter(),0.0
The MatchMaker,3392080.0,"Comedy,Romance",1997.0,6.5,6015.0,132,"Counter({'senator': 2, 'election': 1})",0.022727272727272728
Scooby-Doo: In The Beginning,,,2009.0,,,170,Counter({'quarterback': 1}),0.0058823529411764705
The Fugitive,,"Drama,History",1947.0,6.3,2659.0,79,Counter(),0.0
Chronos,,,1985.0,,,66,Counter({'western': 1}),0.015151515151515152
Alexander,167298192.0,,2004.0,,,238,Counter(),0.0
Journey to the 7th Planet,,,1962.0,,,68,Counter(),0.0
The Relic,33956608.0,,1997.0,,,513,Counter({'ford': 3}),0.005847953216374269
The Informant,,,1997.0,,,63,Counter(),0.0
Ghost Ship,68349884.0,"Horror,Mystery,Thriller",2002.0,5.6,111614.0,389,Counter({'dodge': 1}),0.002570694087403599
Papillon,53267000.0,"Biography,Crime,Drama",1973.0,8.0,140375.0,269,Counter({'freedom': 2}),0.007434944237918215
Tigerland,139692.0,,2000.0,,,435,Counter(),0.0
History Is Made at Night,,,1999.0,,,130,Counter({'jazz': 1}),0.007692307692307693
The Reader,108901967.0,,2008.0,,,385,Counter(),0.0
The Doomsday Machine,,,1972.0,,,145,Counter(),0.0
The Cheetah Girls,,,2003.0,,,64,Counter({'high school': 1}),0.015625
Bhopal: Prayer for Rain,,,2012.0,,,35,Counter(),0.0
Slam Dance,406881.0,,1987.0,,,90,Counter(),0.0
Apt Pupil,,"Crime,Drama,Thriller",1998.0,6.7,42354.0,239,"Counter({'high school': 1, 'costume': 1})",0.008368200836820083
Brassed Off,,,1996.0,,,339,Counter({'costume': 1}),0.0029498525073746312
The Prestige,109676311.0,"Drama,Mystery,Sci-Fi",2006.0,8.5,1475443.0,503,Counter(),0.0
The Perfect Score,10876805.0,,2004.0,,,310,"Counter({'basketball': 2, 'high school': 1, 'independence': 1})",0.012903225806451613
The Core,73498611.0,,2003.0,,,346,Counter(),0.0
Snakehead Terror,,,2004.0,,,70,Counter({'sheriff': 2}),0.02857142857142857
Fatal Desire,,,2006.0,,,243,Counter(),0.0
Flyboys,17834865.0,,2006.0,,,263,Counter(),0.0
Blue Collar Comedy Tour: The Movie,,"Comedy,Documentary",2003.0,7.1,4780.0,15,Counter({'dodge': 1}),0.06666666666666667
Robin Hood,321669730.0,,2010.0,,,328,Counter({'civil war': 1}),0.003048780487804878
Alien,104931801.0,,1979.0,,,390,Counter(),0.0
Kongi's Harvest,,Drama,1970.0,6.2,50.0,50,Counter({'president': 1}),0.02
Ballistic: Ecks vs. Sever,19924033.0,"Action,Crime,Mystery",2002.0,3.7,21276.0,225,Counter(),0.0
Flying Tigers,,"Action,Drama,Romance",1942.0,6.7,4336.0,258,Counter({'patriotism': 1}),0.003875968992248062
The Big White,,,2005.0,,,164,Counter(),0.0
The Tenant,1924733.0,,1976.0,,,288,Counter(),0.0
Strange Behavior,,,1981.0,,,71,Counter(),0.0
